auditory_auditory_ABS,auditory_cingulooper_ABS,auditory_cinguloparietal_ABS,auditory_DAN_ABS,auditory_DMN_ABS,auditory_EXE_ABS,auditory_retrospenialtemporal_ABS,auditory_salience_ABS,auditory_sensorymotorhand_ABS,auditory_sensorymotormouth_ABS,auditory_VAN_ABS,auditory_VIS_ABS,cingulooper_cingulooper_ABS,cingulooper_cinguloparietal_ABS,cingulooper_DAN_ABS,cingulooper_DMN_ABS,cingulooper_EXE_ABS,cingulooper_retrospenialtemporal_ABS,cingulooper_salience_ABS,cingulooper_sensorymotorhand_ABS,cingulooper_sensorymotormouth_ABS,cingulooper_VAN_ABS,cingulooper_VIS_ABS,cinguloparietal_cinguloparietal_ABS,cinguloparietal_DAN_ABS,cinguloparietal_DMN_ABS,cinguloparietal_EXE_ABS,cinguloparietal_retrospenialtemporal_ABS,cinguloparietal_salience_ABS,cinguloparietal_sensorymotorhand_ABS,cinguloparietal_sensorymotormouth_ABS,cinguloparietal_VAN_ABS,cinguloparietal_VIS_ABS,DAN_DAN_ABS,DAN_DMN_ABS,DAN_EXE_ABS,DAN_retrospenialtemporal_ABS,DAN_salience_ABS,DAN_sensorymotorhand_ABS,DAN_sensorymotormouth_ABS,DAN_VAN_ABS,DAN_VIS_ABS,DMN_DMN_ABS,DMN_EXE_ABS,DMN_retrospenialtemporal_ABS,DMN_salience_ABS,DMN_sensorymotorhand_ABS,DMN_sensorymotormouth_ABS,DMN_VAN_ABS,DMN_VIS_ABS,EXE_EXE_ABS,EXE_retrospenialtemporal_ABS,EXE_salience_ABS,EXE_sensorymotorhand_ABS,EXE_sensorymotormouth_ABS,EXE_VAN_ABS,EXE_VIS_ABS,retrospenialtemporal_retrospenialtemporal_ABS,retrospenialtemporal_salience_ABS,retrospenialtemporal_sensorymotorhand_ABS,retrospenialtemporal_sensorymotormouth_ABS,retrospenialtemporal_VAN_ABS,retrospenialtemporal_VIS_ABS,salience_salience_ABS,salience_sensorymotorhand_ABS,salience_sensorymotormouth_ABS,salience_VAN_ABS,salience_VIS_ABS,sensorymotorhand_sensorymotorhand_ABS,sensorymotorhand_sensorymotormouth_ABS,sensorymotorhand_VAN_ABS,sensorymotorhand_VIS_ABS,sensorymotormouth_sensorymotormouth_ABS,sensorymotormouth_VAN_ABS,sensorymotormouth_VIS_ABS,VAN_VAN_ABS,VAN_VIS_ABS,VAN_VIS_ABS.1
0.24199947,0.17248115,0.01614096,0.08434691,0.01694265,0.07790584,0.00336879,0.01638281,0.10754876,0.1550899,0.02685939,0.03694493,0.23911603,0.04115806,0.12888658,0.05460766,0.06389091,0.0386904,0.06006811,0.12425934,0.14568936,0.03441279,0.02013911,0.72382786,0.08998686,0.0811589,0.0351139,0.37349936,0.07914437,0.11151953,0.03446045,0.20058657,0.17055611,0.19961542,0.09917668,0.07344069,0.00659393,0.05922826,0.10454045,0.12058045,0.09697334,0.08320492,0.24238384,0.11356491,0.03074468,0.01189635,0.05857327,0.00781719,0.10661234,0.00722267,0.19942731,0.02823434,0.09400886,0.06319645,0.10686477,0.01975418,0.06440692,0.67082503,0.07147347,0.12592452,0.08001786,0.20422271,0.18642336,0.41239549,0.0759037,0.04490632,0.06215589,0.03035588,0.24605576,0.15267539,0.04795835,0.08736541,0.4364333,0.01978234,0.01871324,0.2911696,0.04729645,0.34692181
0.27180675,0.17954028,0.00130844,0.04717963,0.00176893,0.04818775,0.1191674,0.0004174,0.16140456,0.17934863,0.02326913,0.08879892,0.28769676,0.10921618,0.14035663,0.07400042,0.05448411,0.09522245,0.05005,0.08681297,0.13178724,0.00447015,0.00535126,1.00628871,0.09073279,0.02259078,0.00101985,0.11948171,0.09120575,0.14433557,0.0814105,0.2451977,0.11123997,0.25869167,0.18128157,0.01012728,0.05054008,0.10166472,0.05674478,0.07314185,0.1255119,0.15248129,0.24923369,0.03921481,0.13032048,0.10393525,0.07535199,0.01888428,0.13173189,0.06644503,0.22092399,0.05459955,0.07395756,0.03597967,0.04646512,0.00807612,0.07182279,0.59479221,0.08982645,0.01563305,0.00923918,0.31341093,0.20162774,0.31090728,0.08695007,0.02832229,0.02291566,0.06996632,0.30702964,0.16451032,0.04786262,0.10446398,0.48656806,0.01665968,0.01642405,0.42389397,0.21392295,0.39843492
0.31388249,0.13658092,0.05357421,0.01762844,0.067615,0.05425811,0.02742843,0.00358065,0.14088414,0.1110052,0.04037568,0.16439133,0.2652286,0.02471053,0.1271241,0.07539276,0.04308753,0.153213,0.07449808,0.07990429,0.04521787,0.03744811,0.04373633,0.9216675,0.11731725,0.09996702,0.14715206,0.21349675,0.24812796,0.16345311,0.00213911,0.04038031,0.06686797,0.27475265,0.15373253,0.10717684,0.11342535,0.07072864,0.0490494,0.04106469,0.17183799,0.18744158,0.25184381,0.01434889,0.05225572,0.05718912,0.02393345,0.04502037,0.11097017,0.09741297,0.20718283,0.05172188,0.1709705,0.08728608,0.07372894,0.04483466,0.06124067,0.74315783,0.11207543,0.11813184,0.004568,0.09438553,0.14063443,0.47815505,0.07899858,0.01654308,0.04606788,0.07058856,0.21470958,0.06480715,0.00377669,0.0984536,0.35118566,0.01643533,0.07030952,0.26796241,0.19563502,0.44667943
0.21291057,0.13079949,0.16576753,0.02886772,0.00214102,0.06857434,0.0209266,0.04447801,0.17336835,0.16113169,0.06305273,0.06073231,0.27872209,0.04345998,0.15820355,0.10960163,0.01620037,0.22183023,0.04737829,0.07609331,0.09909947,0.02334882,0.02784914,0.93459058,0.05515418,0.11432813,0.12766675,0.01641099,0.05210533,0.27539996,0.10239,0.12505911,0.12361139,0.2844718,0.19523227,0.02150961,0.07212505,0.01239176,0.02844221,0.03913942,0.08933947,0.19287669,0.32843568,0.0423003,0.06202512,0.00061093,0.03936528,0.05182489,0.11178431,0.09617429,0.15222464,0.08649903,0.12122525,0.08035723,0.07347453,0.01854021,0.0739294,0.69098427,0.09455883,0.0147946,0.02549057,0.1102751,0.09272006,0.27915999,0.02029386,0.07118002,0.0458519,0.07935835,0.31721755,0.1495056,0.03354823,0.07269423,0.47219132,0.03228777,0.01994119,0.15717386,0.12266414,0.36227786
0.27511152,0.17985056,0.02894564,0.11839899,0.01720644,0.05651407,0.13142631,0.01144578,0.2098369,0.28097567,0.07806911,0.05058406,0.36695283,0.04164282,0.24086713,0.13196605,0.18039589,0.17833497,0.02415104,0.13962611,0.2061761,0.04116038,0.15996317,0.66704659,0.05510724,0.01200549,0.13773535,0.10622317,0.1392274,0.08502615,0.07336581,0.14934646,0.04210808,0.30993033,0.14074251,0.0851734,0.11581892,0.08557703,0.08055374,0.10302663,0.07707479,0.20202138,0.25297638,0.03523482,0.09297497,0.0125208,0.01817189,0.06915128,0.06009039,0.05043898,0.2948249,0.03681054,0.05147885,0.09641415,0.12859855,0.07213835,0.15144968,0.54429001,0.00305525,0.1034871,0.17114058,0.08358127,0.02628389,0.34582882,0.02069302,0.02145351,0.0589679,0.11325869,0.32590669,0.18216373,0.05911172,0.02761977,0.73816457,0.06575759,0.11054025,0.22567609,0.0564214,0.35120276
0.50741285,0.38561135,0.32060453,0.0627416,0.06462013,0.06604909,0.18626877,0.13392339,0.23225735,0.35146669,0.11940503,0.20274244,0.44052825,0.36837672,0.07142659,0.0944543,0.04426241,0.2308278,0.16378018,0.20775818,0.25819654,0.14732345,0.17726637,0.85119982,0.1867624,0.144257,0.05739536,0.17516196,0.09008007,0.26193546,0.25204834,0.10616913,0.05869275,0.19207113,0.06412284,0.06951214,0.15361543,0.01242921,0.05872714,0.12543913,0.10249814,0.11332074,0.22204224,0.04490184,0.02677165,0.01011237,0.1245238,0.03816723,0.04049089,0.04867671,0.24204272,0.03525507,0.11134032,0.01159286,0.01017264,0.12018371,0.1226849,0.52214821,0.11820633,0.04859489,0.19646485,0.05437132,0.00198361,0.20183578,0.02453058,0.08567398,0.09909629,0.03632229,0.38151041,0.16510479,0.03126643,0.17893381,0.46924368,0.00673139,0.0537097,0.28056776,0.16438017,0.40719617
0.36362353,0.25606152,0.00556994,0.1422315,0.04012128,0.19394581,0.03191563,0.03458384,0.26346865,0.31704239,0.0115941,0.06940348,0.35071435,0.05833465,0.14303793,0.14497975,0.08326742,0.00447681,0.18508796,0.15515478,0.25284668,0.04325781,0.06120204,1.00551667,0.03447215,0.06186091,0.05217667,0.23082471,0.16296471,0.09003778,0.00865006,0.05911332,0.06151505,0.34687943,0.21232424,0.15356494,0.02778674,0.04379542,0.14967636,0.11777738,0.19188851,0.26954484,0.34952159,0.04885057,0.05491639,0.02757246,0.0839687,0.02749768,0.16564036,0.12518734,0.42158422,0.01700409,0.10217307,0.14247747,0.20947409,0.00126001,0.21486947,0.48862404,0.08781049,0.05022494,0.08826734,0.08236536,0.07248849,0.33087264,0.05578804,0.06781717,0.04272651,0.02016055,0.40969129,0.23867942,0.02067236,0.0065955,0.75276441,0.01803483,0.12807602,0.2292708,0.16403706,0.4637188
0.19317544,0.09761885,0.09257483,0.05123522,0.02527802,0.02874743,0.06532209,0.01123693,0.11542007,0.14157092,0.01869075,0.00817346,0.2047478,0.05881645,0.06216862,0.0768474,0.04508983,0.13308753,0.08387657,0.12190801,0.09061305,0.01789778,0.02286945,0.58420388,0.02189727,0.04025424,0.02247127,0.1382822,0.07719132,0.15030961,0.14723077,0.09783271,0.12471025,0.21425206,0.12936598,0.0930831,0.01520767,0.05335224,0.04445332,0.08175821,0.14045697,0.17231186,0.27537567,0.00551525,0.00642976,0.10345264,0.09003965,0.04642865,0.10689152,0.05519661,0.16651583,0.0205876,0.04042629,0.00331011,0.07670259,0.05410545,0.09955305,0.39163774,0.03681735,0.1183894,0.01192487,0.06965037,0.1499979,0.15706107,0.00926886,0.01708898,0.04682962,0.02278564,0.26183707,0.15551614,0.00135855,0.0834226,0.36717296,0.00993529,0.10098847,0.14093006,0.1395015,0.43402109
0.31054156,0.11103756,0.06889404,0.0189151,0.03429435,0.07457768,0.04531527,0.0167498,0.15725504,0.14500569,0.0899344,0.0432775,0.25237079,0.09872998,0.10598629,0.09689357,0.03682946,0.0716889,0.10545243,0.08002495,0.05977094,0.03437064,0.02893721,0.77250778,0.04846576,0.05973234,0.11038155,0.1594555,0.22366008,0.15376104,0.04626952,0.15275754,0.01450135,0.25910295,0.14553824,0.09473705,0.11244866,0.12971391,0.124541,0.10298777,0.10981365,0.16957521,0.23597337,0.01113941,0.10229843,0.0752344,0.07841886,0.020806,0.07172462,0.05099705,0.22471688,0.02414233,0.2096508,0.13437844,0.10995911,0.01385913,0.15555862,0.52738192,0.02094645,0.08620297,0.00039675,0.01424174,0.07901534,0.56790077,0.18497881,0.08373299,0.09113845,0.13485544,0.33370283,0.13276958,2.453e-05,0.08591615,0.59720432,0.05993202,0.11973323,0.27327638,0.04684095,0.3672749
0.19592438,0.12970777,0.0795723,0.00184108,0.04704708,0.05118106,0.03406702,0.06931881,0.08743999,0.09260072,0.11868386,0.09900465,0.36857943,0.03389358,0.13283145,0.11738589,0.0350807,0.12332817,0.17570413,0.03639882,0.10878895,0.01495535,0.00445402,0.91526486,0.04836897,0.16117894,0.05274001,0.25380801,0.04892767,0.00745279,0.12745003,0.15448391,0.15671068,0.22763928,0.17889029,0.03313933,0.01140563,0.05021509,0.01727311,0.05667328,0.13502979,0.16824949,0.31444403,0.08562192,0.01119827,0.05743735,0.02390599,0.02962685,0.15927666,0.05311502,0.23726736,0.08994777,0.0006626,0.03850456,0.06275836,0.04038453,0.07880818,0.70731787,0.08881412,0.00287128,0.02218552,0.08245687,0.21570235,0.21966736,0.04349355,0.06563705,0.05162757,0.0080909,0.17625267,0.00258534,0.02178143,0.07001796,0.40326666,0.02414337,0.08384569,0.26388169,0.17376988,0.52438055
0.44523284,0.24930494,0.00776321,0.04771155,0.0275897,0.0417747,0.00292944,0.22295104,0.01354056,0.1910588,0.1625585,0.07720788,0.35122887,0.06096903,0.03366013,0.07826872,0.05189166,0.07092051,0.23744345,0.05755032,0.15879853,0.10494781,0.05822893,0.88172194,0.02232636,0.0613635,0.04369512,0.15746445,0.07977895,0.06471771,0.0168178,0.11956173,0.03954932,0.25333164,0.1194574,0.00324335,0.00456294,0.08870719,0.06929468,0.06301562,0.12059324,0.15016844,0.18820783,0.05854415,0.07086747,0.00753378,0.09520996,0.04533675,0.06535159,0.01993733,0.1353495,0.07797385,0.07268087,0.05500229,0.05280292,0.06821332,0.03673906,0.57857984,0.09497444,0.00650451,0.02819384,0.13652597,0.11702225,0.39405751,0.03345668,0.12911963,0.1829123,0.08835878,0.21045467,0.09708605,0.04653846,0.02101994,0.35953611,0.00908803,0.05254994,0.28513239,0.13598467,0.31746627
0.321641,0.20863116,0.04750817,0.01684882,0.04765713,0.06435701,0.05342056,0.03212417,0.16152134,0.16703883,0.06873983,0.00446515,0.36036537,0.08643634,0.10008086,0.10162,0.00015633,0.11116469,0.16313654,0.13772863,0.08687457,0.01690971,0.00462013,0.90176544,0.08748133,0.10986533,0.07005338,0.31081341,0.09543625,0.21792966,0.09858293,0.02426852,0.02764937,0.23457671,0.13612197,0.03863051,0.04140012,0.12261725,0.07468026,0.10404189,0.13485807,0.16960006,0.29957386,0.11379138,0.02008651,0.0173078,0.04351316,0.02010737,0.11794686,0.02838526,0.22130717,0.0322442,0.14563097,0.12474177,0.08271474,0.03159433,0.11109198,0.74133847,0.1763387,0.0644158,0.04187526,0.12180726,0.08926916,0.57350265,0.16748176,0.12162956,0.17423229,0.0713131,0.41109533,0.19349662,0.02397338,0.06029027,0.49849584,0.02307558,0.11034016,0.22347561,0.11089547,0.492089
0.31332141,0.17365267,0.04931224,0.01259859,0.0046023,0.036305,0.04039171,0.09497897,0.14764973,0.22014397,0.12098067,0.09027998,0.25979481,0.10371324,0.02036164,0.1063402,0.02947481,0.08395969,0.14233438,0.05658536,0.1835939,0.11695985,0.02649199,1.26187818,0.13611728,0.06871167,0.03344303,0.18747952,0.12701986,0.1033759,0.10930458,0.16862855,0.03993534,0.23474178,0.13943356,0.01240634,0.11452659,0.17326476,0.03380642,0.03751111,0.0919577,0.16201892,0.25393328,0.06190998,0.07929415,0.02378243,0.00736447,0.03613841,0.05452404,0.11181409,0.24678108,0.13534255,0.07172872,0.1038623,0.03056883,0.02761095,0.08678536,0.61658954,0.19278271,0.05754407,0.05238057,0.07324465,0.00273994,0.33650263,0.0338951,0.0247002,0.1077188,0.11344249,0.22570762,0.09887613,0.04375158,0.03056055,0.51332691,0.07506271,0.00236568,0.18438473,0.10685204,0.36859733
0.30840362,0.22261889,0.03380886,0.00264868,0.06644977,0.01032822,0.02290069,0.01203721,0.21123721,0.16545327,0.05960279,0.13615124,0.41494043,0.07618705,0.12759897,0.23214728,6.213e-05,0.01562659,0.08036697,0.22977457,0.00331495,0.05217486,0.0789936,0.61233156,0.00866561,0.07890425,0.07924047,0.14572019,0.18942665,0.02043849,0.05958256,0.03253094,0.060261,0.31505374,0.21165721,0.04255076,0.02761331,0.11092279,0.01925568,0.03290699,0.17797418,0.17095119,0.43350144,0.07257836,0.02133061,0.04540967,0.12886003,0.07279215,0.12101158,0.0225396,0.2181763,0.078981,0.05983405,0.0195458,0.07769963,0.08210249,0.13477914,0.42156618,0.0212888,0.05733509,0.0136922,0.05879862,0.09624389,0.3616293,0.01143235,0.09473662,0.00775208,0.05059324,0.3603147,0.04046505,0.01894327,0.18714819,0.72735673,0.09246957,0.05504173,0.24936395,0.15475968,0.42394409
0.22671959,0.08839264,0.03847394,0.00629627,0.0528351,0.00801162,0.01454495,0.14383253,0.012762,0.15344698,0.05820675,0.05052501,0.28409714,0.06802395,0.15938565,0.10857338,0.09432285,0.04708413,0.06633973,0.06782807,0.0319828,0.03961469,0.00051709,1.05417035,0.02487696,0.06729391,0.02827555,0.20590356,0.15859333,0.01231892,0.05133975,0.03021063,0.00146959,0.2463258,0.2004969,0.06551814,0.06068604,0.15666177,0.08593271,0.02465908,0.09595739,0.12228476,0.4509414,0.04033314,0.06696484,0.19203508,0.08813857,0.04137915,0.11616414,0.03806017,0.19687928,0.04338045,0.09555091,0.06595591,0.03304543,0.00068787,0.08121069,0.3813926,0.04090128,0.0876289,0.01184193,0.04288949,0.12152124,0.56258484,0.15398655,0.02065747,0.15761749,0.10794403,0.20852169,0.02588296,0.10820514,0.05795166,0.38941121,0.04234107,0.01331291,0.21521935,0.02285011,0.38583935
0.23252638,0.1046744,0.06724112,0.03765478,0.10676034,0.05586436,0.10193985,0.02456234,0.12508648,0.18829515,0.12047751,0.10459041,0.33842449,0.06796628,0.0955477,0.04549316,0.03110628,0.21948706,0.04214931,0.19186834,0.02809595,0.08443252,0.06157675,0.77311937,0.1529262,0.12056746,0.01950585,0.26780111,0.10584664,0.07753841,0.00413916,0.10844609,0.00219324,0.33346248,0.21377716,0.00605099,0.02444881,0.15928261,0.01212502,0.06618065,0.10093229,0.19456889,0.37993685,0.14818039,0.0437793,0.07484725,0.00974354,0.14550578,0.0865258,0.03410578,0.18275684,0.06663586,0.068136,0.05485702,0.05400286,0.00347396,0.10175004,0.64336811,0.05842006,0.14182388,0.03609714,0.20198308,0.2080717,0.33603732,0.03723806,0.05712275,0.04621303,0.09804336,0.27926191,0.08958733,0.08303632,0.1242334,0.60269739,0.06342879,0.10735602,0.20677923,0.1679406,0.43533377
0.32690581,0.23417171,0.06797337,0.00289427,0.05019789,0.01631512,0.11077669,0.12023682,0.08553618,0.18815877,0.16053616,0.13565924,0.41837354,0.26276646,0.04375888,0.05720843,0.01062219,0.17271942,0.24636061,0.05275373,0.06371461,0.15511245,0.11472538,1.07573169,0.01676474,0.07318763,0.00660741,0.06975804,0.24404531,0.04708328,0.0207373,0.00523826,0.02724028,0.26500041,0.11837054,0.06792118,0.0142541,0.07624403,0.04364087,0.00168134,0.08677695,0.16949258,0.22021926,0.02029732,0.0267851,0.02962216,0.00150725,0.05581357,0.05001733,0.06349627,0.18026437,0.1223118,0.07642928,0.04705752,0.04205772,0.07315939,0.12799685,0.62015478,0.09631925,0.05442416,0.04828009,0.16182877,0.2591419,0.53420902,0.06227435,0.03013922,0.19015722,0.09206078,0.17638777,0.04539099,0.00598706,0.057196,0.47894059,0.08004516,0.07829066,0.26609108,0.16080164,0.43415942
0.24267414,0.13136518,0.01250646,0.0036539,0.08370209,0.03237026,0.02239884,0.04772942,0.05525762,0.2192986,0.0829344,0.07445857,0.30003432,8.525e-05,0.09186996,0.08714819,0.00943996,0.12877592,0.16212539,0.08275,0.0564883,0.0466594,0.08107752,1.25661898,0.02851616,0.02288716,0.1011625,0.24888521,0.06776956,0.04350276,0.00943021,0.12487926,0.02813752,0.21848402,0.11807249,0.00295226,0.05618171,0.00595328,0.00187111,0.02813403,0.03701501,0.17583364,0.32684159,0.00337185,0.03968193,0.08084831,0.08080033,0.13671698,0.10280756,0.04817459,0.21574255,0.23730911,0.14005041,0.03417866,0.01707563,0.10680676,0.12887138,0.62583298,0.18447474,0.00182393,0.03350445,0.20820079,0.15986502,0.4086205,0.07154568,0.04288958,0.10131348,0.09314047,0.20423744,0.04248047,0.01406539,0.09285649,0.73435802,0.02210658,0.11103978,0.26029204,0.13900323,0.48041916
0.28664942,0.2125939,0.00570446,0.0428062,0.05546816,0.02328953,0.17466078,0.06089002,0.1303661,0.24919489,0.102215,0.06952953,0.39421354,0.13373839,0.1751336,0.09248512,0.02454339,0.20312895,0.12716779,0.17193375,0.2641992,0.03600986,0.04136554,0.57088928,0.16163311,0.0824317,0.04228252,0.11252747,0.07467636,0.04314469,0.0460662,0.12822078,0.28197428,0.34334961,0.18830112,0.06903432,0.02231491,0.13823022,0.03595715,0.18362982,0.15717498,0.23712386,0.35510939,0.02245014,0.10440284,0.09659843,0.01875901,0.04295174,0.14087103,0.08421851,0.16500812,0.10108405,0.12804025,0.06153594,0.07555079,0.02711172,0.14869916,0.77543518,0.14231995,0.11207718,0.17350392,0.18998162,0.29578729,0.60154734,0.00541457,0.05343281,0.06308638,0.19045708,0.29440116,0.11545251,0.04387166,0.12046679,0.70635134,0.02996466,0.0962978,0.2387435,0.190207,0.6126991
0.32755043,0.2132586,0.0121395,0.00894653,0.03132966,0.00611355,0.09128822,0.16329581,0.15072717,0.24555709,0.12982391,0.10887177,0.33224018,0.00023336,0.05794816,0.03195405,0.00050386,0.21372313,0.22052561,0.10857949,0.17577472,0.05926486,0.05578611,0.9022477,0.04805647,0.00983471,0.05032085,0.11528857,0.13630891,0.17504851,0.05233848,0.09165685,0.12526307,0.20474633,0.0479799,0.06283105,0.08969335,0.05449108,0.03040046,0.04337121,0.09301955,0.14653266,0.1460562,0.0105796,0.01773947,0.0637924,0.0357207,0.01319855,0.04299135,0.0042094,0.15542096,0.09127931,0.06445057,0.00191556,0.00648155,0.0541877,0.1236433,0.5825849,0.1532568,0.04168974,0.04453603,0.04858563,0.0705475,0.50880072,0.07236826,0.07094778,0.10886898,0.06542526,0.28571392,0.14975025,0.02438465,0.13260182,0.57644219,0.08548403,0.00490024,0.2249071,0.14285491,0.35618896
0.23946039,0.15826638,0.08083517,0.01487147,0.01346688,0.04438823,0.00566212,0.07799185,0.07202128,0.23612191,0.06024661,0.05012496,0.2654751,0.00271244,0.04579161,0.02109586,0.02468779,0.0948942,0.2202172,0.05447212,0.06858854,0.10094614,0.05838981,1.19428384,0.18540692,0.19543881,0.01707462,0.23633325,0.21234723,0.23738676,0.00139714,0.0329877,0.11390086,0.20228639,0.14379051,0.01184953,0.10997454,0.03796154,0.0601676,0.04886433,0.08881956,0.06049977,0.30781645,0.07862256,0.05013425,0.0152395,0.12216589,0.09442821,0.09350758,0.02802605,0.20828681,0.09654245,0.07242244,0.04292839,0.03273918,0.02501711,0.06502474,0.64819687,0.03639696,0.03037513,0.10902962,0.03910151,0.13943017,0.44475202,0.06166578,0.02654596,0.10483978,0.07291988,0.2488115,0.01976201,0.02569436,0.06863043,0.6033793,0.02330715,0.00497266,0.20509653,0.06822705,0.29537111
0.30814456,0.19011091,0.05514557,0.03497203,0.07724636,0.02969205,0.06107833,0.0895641,0.09191165,0.29323199,0.07393639,0.06887776,0.32129158,0.14400777,0.03118888,0.03632276,0.01380147,0.20634629,0.19702459,0.126515,0.12431218,0.06046621,0.10727333,1.09971404,0.02032577,0.08597402,0.0432494,0.00100473,0.0724216,0.06413649,0.14971569,0.04182945,0.03063184,0.23425943,0.10145413,0.00341707,0.12719502,0.03706677,0.01199136,0.05818806,0.09070466,0.13489225,0.29380913,0.07998142,0.07949901,0.00842888,0.04253026,0.11433164,0.10968602,0.01292289,0.30516812,0.10855063,0.07802728,0.00389752,0.15374233,0.0026815,0.14421909,0.47312574,0.14891844,0.08029539,0.00856486,0.0565352,0.07337775,0.32983146,0.03674189,0.01900701,0.06905775,0.09755817,0.24630643,0.0181572,0.01340957,0.145662,0.73943031,0.03654185,0.11427527,0.24283927,0.11256654,0.40054718
0.25930708,0.17258732,0.07904799,0.03008551,0.01471473,0.03868303,0.10535609,0.08141,0.09598231,0.17363335,0.05165139,0.1537485,0.2761265,0.0197518,0.03010078,0.0888769,0.04159022,0.12757579,0.17852841,0.13394199,0.14070203,0.05053171,0.13657309,0.87365794,0.08898807,0.00172738,0.02500302,0.04804217,0.16577876,0.0992902,0.10316699,0.00575064,0.15517819,0.15181079,0.06102024,0.06974389,0.07217007,0.05081036,0.01003905,0.06720331,0.01408032,0.1334495,0.2176063,0.07008297,0.0231688,0.04074005,0.07707259,0.09853044,0.00267783,0.04650546,0.185992,0.0903845,0.04180739,0.02375064,0.00875523,0.05986723,0.20499456,0.67360027,0.05782611,0.03605962,0.16757735,0.03138141,0.10690544,0.3313875,0.02399747,0.0787426,0.03403354,0.07906644,0.16243798,0.16524336,0.03266119,0.14299237,0.41336028,0.04610213,0.10980919,0.16701458,0.11346791,0.52717521
0.24666837,0.13338372,0.04774374,0.03720618,0.00110221,0.04197226,0.06006429,0.07912956,0.03516035,0.21592819,0.07198046,0.04268371,0.27749687,0.04179975,0.12240745,0.12748451,0.00798599,0.15460482,0.15880325,0.10586243,0.09448307,0.00654947,0.00768076,0.47257813,0.00559392,0.06830234,0.0193988,0.09752931,0.08703253,0.0018298,0.15796137,0.04552714,0.03246751,0.25501958,0.12892898,0.04420257,0.12568876,0.03467,0.04683583,0.07694701,0.11103136,0.12711394,0.21510127,0.0349131,0.04469272,0.00413115,0.0610841,0.00336137,0.07224395,0.06917114,0.20044265,0.08923685,0.11720343,0.0393152,0.0286798,0.0700176,0.08494039,0.4501914,0.07272873,0.08858889,0.00543985,0.03241149,0.09362338,0.35505287,0.01367568,0.08494895,0.1019382,0.05343171,0.22833884,0.05825833,0.04054383,0.07177699,0.61513968,0.00977713,0.06888193,0.15645972,0.06755642,0.40080473
0.27030201,0.18328033,0.00218772,0.15862648,0.01562282,0.02168783,0.04367468,0.01924234,0.13253792,0.21494207,0.09913962,0.02446684,0.35376375,0.02268813,0.21797287,0.09644195,0.0104533,0.06778379,0.10853678,0.05108776,0.11426876,0.07734003,0.00360759,0.97249173,0.00977444,0.04318937,0.15495755,0.18708959,0.31026367,0.16588633,0.09214184,0.09255233,0.14227889,0.30171973,0.15207085,0.01105114,0.00864851,0.03880162,0.05354881,0.17260749,0.0139072,0.13770672,0.28227603,0.02212099,0.03097815,0.03402575,0.05424301,0.03636235,0.06094463,0.02316441,0.23611483,0.07617907,0.19942986,0.08893495,0.09388979,0.04871551,0.06773629,0.60023173,0.05483772,0.11985909,0.02889978,0.17343746,0.22774262,0.50092284,0.14324516,0.17840059,0.0860832,0.07536865,0.33740131,0.19248076,0.0017426,0.11912407,0.58362659,0.00044433,0.08459578,0.21041395,0.07804802,0.50935053
0.13244726,0.0563025,0.04230812,0.02710545,0.01936963,0.02800299,0.05962877,0.00185309,0.01488812,0.10723044,0.04942905,0.07078343,0.14765455,0.10993408,0.07569374,0.10926158,0.00330826,0.09067782,0.01141394,0.04369777,0.08727633,0.02149122,0.04115783,0.7979196,0.15491831,0.05677061,0.02757134,0.12295672,0.04241323,0.06118448,0.09437895,0.03167713,0.03186848,0.18816617,0.10244224,0.07259763,0.06170437,0.05181397,0.03873154,0.06671452,0.11336542,0.1233582,0.2519809,0.01301532,0.05950349,0.03274313,0.08193837,0.03970324,0.07001629,0.02269207,0.20791145,0.06228139,0.06226056,0.03971281,0.0408517,0.00580908,0.07115942,0.61870505,0.0952141,0.01532327,0.01916494,0.02209235,0.03071339,0.10007773,0.0720982,0.09187471999999999,0.06556565,0.0498457,0.23826792,0.08968431,0.0151057,0.05346216,0.27684396,0.0192422,0.01963445,0.28349669,0.12660067,0.32256926
