src_subject_id,FA_cingulatecingulum_R,FA_CinguluteCingulum_L,FA_corpuscallosum,FA_Corticospinal_L,FA_Corticospinal_R,FA_forecepsmajor,FA_forecepsminor,FA_Fornix_L,FA_Fornix_R,FA_IFC_SupFrontal_L,FA_IFC_SupFrontal_R,FA_inferiorfrontooccipitalfasiculus_L,FA_inferiorfrontooccipitalfasiculus_R,FA_inferiorlongfascic_L,FA_inferiorlongfascic_R,FA_ParahippocampalCingulum_L,FA_ParahippocampalCingulum_R,FA_parietalSLF_L,FA_parietalSLF_R,FA_temporalSLF_L,FA_temporalSLF_R,FA_striatal_IFC_L,FA_striatal_IFC_R,FA_superiorcorticalstriate_Frontal_L,FA_superiorcorticalstriate_Frontal_R,FA_superiorcorticalstriate_Parietal_L,FA_superiorcorticalstriate_Parietal_R,FA_ThalamicRadiations_R,FA_thalamicradiations_L,FA_uncinate_L,FA_uncinate_R
NDAR_INV6YYN1L6W,0.39002876,0.52965899,0.60420896,0.57182774,0.59709961,0.6532783,0.57607384,0.36587317,0.33923691,0.4832081,0.46139645,0.52678177,0.53434031,0.4930732,0.48993733,0.35628528,0.33811014,0.47832583,0.48797707,0.52324744,0.5024562,0.45531777,0.39939673,0.42803967,0.4300188,0.43205714,0.49300711,0.4162554,0.44449618,0.45621247,0.46295922
NDAR_INV6Z1RJLBY,0.4341979,0.49007515,0.61799396,0.61805835,0.60545168,0.70147115,0.55804661,0.40666289,0.39490993,0.49048301,0.46673203,0.54023695,0.51102239,0.52139189,0.48726862,0.38493206,0.34895284,0.50391962,0.50954288,0.54852807,0.52262644,0.43526732,0.38748729,0.46052636,0.45643936,0.48828588,0.50731258,0.41222166,0.42372796,0.46803413,0.42483217
NDAR_INV70FU58C1,0.4210612,0.41889317,0.52257583,0.51341977,0.52007204,0.58855967,0.44676667,0.30617415,0.29292059,0.42006444,0.38985261,0.43495449,0.43574781,0.4132313,0.41820695,0.24461885,0.25310099,0.43642451,0.42311634,0.48956375,0.44689769,0.35649465,0.32741889,0.38894527,0.40405404,0.41668182,0.42321835,0.32700913,0.33214268,0.4010242,0.35986193
NDAR_INV70NBRYWP,0.49931637,0.56856427,0.62901881,0.62333424,0.62960804,0.69709719,0.55183654,0.38100723,0.39816021,0.49636813,0.48790446,0.53913216,0.54752798,0.52236709,0.52596336,0.41104018,0.39228663,0.52174263,0.54268687,0.57421209,0.56115096,0.44643391,0.39761902,0.46070177,0.47771152,0.47897511,0.52363,0.41042125,0.42955292,0.5004628,0.4715758
NDAR_INV71136NP6,0.48319595,0.55750685,0.59978053,0.63199211,0.62766092,0.65599669,0.56285473,0.39712779,0.40187626,0.44464568,0.44960997,0.54255331,0.52573971,0.50296301,0.50103632,0.39234701,0.43345198,0.48057442,0.51221587,0.54014565,0.52955718,0.45288172,0.42271844,0.44567088,0.46084844,0.47615653,0.48816698,0.39580425,0.38049318,0.50244987,0.47985428
NDAR_INV71580HYU,0.52022703,0.57187921,0.59236126,0.57415288,0.5957172,0.65038658,0.51967915,0.36367628,0.35868323,0.44076508,0.45874513,0.54499339,0.49078907,0.47504677,0.45872294,0.38097538,0.37374723,0.46877448,0.45605062,0.49797199,0.48161483,0.43804197,0.37585528,0.42224978,0.45913962,0.48324777,0.51858746,0.40234154,0.42457662,0.48624963,0.4470064
NDAR_INV71LY516E,0.32706357,0.3818711,0.47823913,0.53133078,0.49353866,0.53990247,0.39748396,0.25746851,0.28557145,0.38619528,0.37017107,0.41274543,0.38441753,0.38584754,0.35510777,0.19055234,0.18415676,0.37684747,0.39375089,0.43198459,0.41605142,0.34045881,0.28562756,0.39207664,0.39127177,0.44275926,0.43732157,0.30126827,0.34537157,0.33818703,0.31382127
NDAR_INV7239K1HB,0.36386289,0.33102238,0.50932247,0.57219353,0.56913472,0.50378293,0.45100529,0.31651852,0.31677825,0.42914208,0.41739253,0.43220384,0.42592863,0.4346551,0.42388758,0.30238595,0.29150273,0.42422909,0.4379922,0.46314167,0.46951108,0.34224512,0.31288743,0.41797289,0.40076562,0.43661197,0.42824096,0.34694088,0.35432832,0.36877004,0.35258219
NDAR_INV723AA4WA,0.47896753,0.55160993,0.62596684,0.60754855,0.60751061,0.67358726,0.5748353,0.40200185,0.43568623,0.50086888,0.46721713,0.52338293,0.4963609,0.49519222,0.51756292,0.37739851,0.34178549,0.50164759,0.49331722,0.54540843,0.50505134,0.43359085,0.42116897,0.46374157,0.45501764,0.47959028,0.49159379,0.4121242,0.42957718,0.48283781,0.45246288
NDAR_INV72J2GA95,0.49160364,0.53604048,0.59979334,0.62038762,0.62762445,0.64012431,0.54735847,0.38863018,0.3804074,0.46202511,0.4526846,0.49113036,0.47783061,0.44548482,0.45715217,0.36782239,0.36765712,0.48531985,0.46602523,0.52140111,0.49501929,0.41930136,0.36339224,0.4528238,0.46621829,0.46491926,0.48261299,0.3934578,0.42954706,0.44809996,0.4258265
NDAR_INV72NE2AL6,0.4621725,0.55465109,0.58578626,0.61360198,0.60101827,0.64215294,0.49479633,0.38445573,0.40739801,0.45541073,0.44192205,0.48387899,0.46432573,0.50799544,0.51638109,0.35512716,0.36545857,0.45646357,0.47198558,0.53157969,0.49166153,0.37846328,0.33951222,0.45995903,0.46062491,0.46280002,0.51166277,0.35995139,0.3965995,0.41586699,0.41240247
NDAR_INV72PBFKDM,0.42382544,0.39303239,0.51789881,0.587292,0.55905771,0.56507355,0.44922153,0.37304312,0.34845996,0.4435337,0.42508316,0.42355983,0.43194679,0.46723889,0.42591486,0.31341651,0.33974172,0.49849253,0.51100603,0.51338443,0.49847938,0.34502079,0.35319958,0.43813734,0.42638396,0.50001361,0.47376006,0.3702078,0.33819379,0.37771442,0.36491693
NDAR_INV72Z70LY1,0.45338976,0.50053097,0.53993072,0.59805064,0.601128,0.58992227,0.45629135,0.34835245,0.36166064,0.45856908,0.46942476,0.4761445,0.44966129,0.47501965,0.47661344,0.36380047,0.32906127,0.43607201,0.47202933,0.48069294,0.48080537,0.394511,0.3646549,0.45796718,0.48067786,0.47096856,0.50706419,0.35181818,0.37862298,0.42794009,0.39316117
NDAR_INV73P1LVTY,0.47703829,0.50879839,0.56478644,0.58904498,0.60787873,0.60577842,0.54086963,0.33516946,0.38467955,0.42261119,0.43591604,0.47325273,0.47209925,0.48190034,0.48329732,0.33699696,0.36734798,0.45239253,0.48418179,0.49690642,0.46631145,0.40287321,0.38424222,0.42694612,0.47574573,0.46320057,0.4981507,0.43156222,0.44089863,0.41315176,0.41297588
NDAR_INV73VTV7W4,0.41283491,0.4780488,0.56556915,0.61580033,0.6408439,0.63424436,0.4975835,0.38710742,0.39745281,0.44529026,0.46184942,0.49191088,0.4715983,0.47511642,0.46460869,0.37464619,0.37688089,0.46663926,0.47409826,0.51721662,0.51317677,0.40195928,0.35388505,0.43845311,0.48521577,0.48194724,0.52081415,0.38587081,0.41828044,0.43650133,0.42459387
NDAR_INV747ZXA8Y,0.44118007,0.44037381,0.53795075,0.56087621,0.54455016,0.58652869,0.44811548,0.31679219,0.31180518,0.4208762,0.40371335,0.43266851,0.43304852,0.45027699,0.44053186,0.25860031,0.26549308,0.43724479,0.44087399,0.45935597,0.46088672,0.33259503,0.34155898,0.40777739,0.40564377,0.46225185,0.4222285,0.32504907,0.33075736,0.38803209,0.35078812
NDAR_INV74A66FHC,0.44522041,0.54786835,0.57028128,0.62845708,0.60269185,0.60102758,0.53309044,0.42099931,0.39605683,0.47393766,0.45140861,0.50538159,0.47814061,0.48491419,0.48464647,0.38157135,0.34318646,0.47612385,0.48395433,0.51275245,0.48673991,0.41063313,0.36622939,0.4775838,0.46623436,0.5064601,0.49738549,0.40515963,0.41603399,0.46929597,0.42686565
NDAR_INV74B0CYN6,0.48580731,0.53506216,0.61079894,0.62526951,0.6280728,0.64107252,0.57675365,0.40852676,0.42371535,0.48486455,0.478955,0.52768323,0.51555429,0.52585526,0.50937322,0.40347207,0.39995159,0.49485142,0.49665062,0.54985163,0.50571029,0.42484029,0.39898097,0.466454,0.48739169,0.50151036,0.54869595,0.42107531,0.43569763,0.48701846,0.4861628
NDAR_INV74MKXN03,0.44631758,0.51636365,0.58094354,0.59776993,0.59971242,0.65276176,0.5344606,0.36265079,0.36246932,0.43229373,0.44556615,0.51036967,0.50149589,0.50344189,0.48757856,0.38873675,0.3822916,0.47691242,0.46949569,0.51392703,0.47807366,0.41584425,0.39697638,0.42812065,0.44789322,0.47568012,0.50298819,0.41314745,0.4279175,0.43544914,0.43756879
NDAR_INV753T05PF,0.43675429,0.47662023,0.56840869,0.63288558,0.63981863,0.64075182,0.50273525,0.3802676,0.40472706,0.45212394,0.45258457,0.53064862,0.51829147,0.50304962,0.5208945,0.38085943,0.4018987,0.47986488,0.49781287,0.52970301,0.51439449,0.40726414,0.37492145,0.46022053,0.47201314,0.5029466,0.52870777,0.40709745,0.41528642,0.46748464,0.45449956
NDAR_INV75E8B1DX,0.38269467,0.44020965,0.58243641,0.60964776,0.60247186,0.65131424,0.51774882,0.3829921,0.39455192,0.45748305,0.45030241,0.49001921,0.47981415,0.50095074,0.48730253,0.31818565,0.3467409,0.45618429,0.47767959,0.47874322,0.49116617,0.40235646,0.35970161,0.45726072,0.47130258,0.49209579,0.51589995,0.36197278,0.38498429,0.47063229,0.44747045
NDAR_INV75EWTV73,0.44322735,0.50518636,0.59432843,0.58734426,0.57033826,0.66003141,0.54896717,0.3963006,0.3999699,0.46310375,0.45449799,0.51444856,0.49560825,0.51459483,0.4951181,0.37172464,0.37004258,0.45803637,0.47062207,0.50878721,0.49153127,0.40119634,0.3582009,0.4320585,0.43081435,0.43207407,0.45401037,0.41813702,0.4332188,0.48873433,0.45890198
NDAR_INV75RKEU4Z,0.46610521,0.51443275,0.57518183,0.62874382,0.63990115,0.62007768,0.5299745,0.3791838,0.37354843,0.46113147,0.45764704,0.51599771,0.51144449,0.4981494,0.48860774,0.40336513,0.39951492,0.48754882,0.48078355,0.51297823,0.47169125,0.41075948,0.35593407,0.4374975,0.46987351,0.46392513,0.51215473,0.39945318,0.41049352,0.46541041,0.43075785
NDAR_INV75UAC3KM,0.53413427,0.61920442,0.59884063,0.61988302,0.61192366,0.65605679,0.54878524,0.39615629,0.40521498,0.48442592,0.47711701,0.54062187,0.50748068,0.50966712,0.49818035,0.37445458,0.42217542,0.50005183,0.50701125,0.53474349,0.53719599,0.45823357,0.4059016,0.4675816,0.4605936,0.49198846,0.50386351,0.40506117,0.42818408,0.48177338,0.44405529
NDAR_INV75VFMGNT,0.37813625,0.47024479,0.56416449,0.589841,0.58471997,0.63632095,0.43855731,0.40627907,0.40045079,0.41941168,0.42813664,0.45961784,0.46073128,0.50056664,0.50469869,0.34877726,0.33196929,0.46590857,0.44610272,0.51341939,0.48123877,0.3419449,0.35287271,0.41038025,0.438503,0.47598814,0.49305666,0.38028932,0.41313268,0.37245411,0.39538907
NDAR_INV75ZYAV1X,0.45211687,0.48576202,0.578401,0.59663026,0.58808117,0.63030732,0.52963762,0.41927658,0.41721303,0.4709186,0.4562148,0.491743,0.47648729,0.516581,0.4879567,0.39450135,0.39902611,0.46835088,0.4760667,0.51551824,0.48082422,0.41360417,0.3697976,0.44757444,0.42938836,0.45993122,0.44526985,0.39436138,0.41889017,0.46261284,0.42140941
NDAR_INV7616XCLL,0.46908143,0.52685866,0.60053088,0.61248214,0.6026805,0.69046898,0.5450083,0.38829244,0.40894749,0.46508367,0.45647834,0.51290316,0.50935263,0.47943053,0.47168516,0.37088132,0.38422399,0.48504677,0.51833112,0.51922108,0.51857184,0.44916492,0.44554406,0.44556459,0.46117935,0.46400554,0.49260484,0.40325349,0.44012904,0.46624545,0.44387408
NDAR_INV76K5LEL6,0.46147936,0.56583015,0.60244493,0.60080164,0.55865816,0.66341145,0.5373219,0.3840636,0.40508526,0.47189023,0.42814312,0.52780207,0.49651235,0.51583752,0.51104472,0.43411922,0.3957012,0.51408901,0.50512889,0.54275276,0.50522828,0.44107816,0.39968265,0.43617647,0.40342389,0.48754153,0.4631094,0.42260609,0.43578375,0.48547109,0.47660812
NDAR_INV76NR9YPR,0.51962724,0.51644011,0.59916261,0.61672247,0.60265179,0.63742934,0.55815476,0.37142072,0.3879982,0.46256236,0.45618136,0.52417169,0.51077224,0.4861729,0.48771327,0.31051691,0.34968556,0.50875637,0.52463566,0.54208419,0.53467837,0.43945138,0.38171338,0.44796365,0.44580412,0.4698672,0.49287126,0.39918956,0.40810294,0.48809078,0.46729764
NDAR_INV76XDC3CZ,0.50358272,0.56079827,0.60747933,0.63656355,0.63278459,0.62385659,0.56658768,0.38853666,0.37580832,0.48134558,0.48107819,0.5505113,0.52519738,0.51828668,0.52142658,0.36255309,0.38774605,0.49718476,0.50774326,0.57283096,0.53352029,0.43544835,0.42354405,0.46791692,0.47713462,0.49703649,0.51324109,0.39784035,0.42920891,0.42615537,0.44618366
NDAR_INV77GU1E3W,0.50978464,0.49391165,0.57884058,0.60708103,0.6183807,0.59039657,0.55719458,0.40563527,0.37330865,0.46847304,0.46179391,0.51857655,0.49167104,0.56921507,0.53094723,0.37341769,0.3504542,0.48478204,0.50347121,0.53396935,0.52659404,0.42213464,0.39700677,0.45055168,0.48046629,0.52892148,0.52199529,0.40312344,0.37842302,0.47497245,0.42767675
NDAR_INV784C061J,0.41105318,0.45661956,0.56114068,0.5924163,0.58390409,0.57694718,0.51925184,0.35912513,0.38214004,0.45636763,0.46004668,0.45044925,0.43520418,0.47780094,0.43985881,0.31468644,0.34849645,0.44308056,0.45120048,0.48671796,0.46532291,0.37647714,0.36359398,0.4489087,0.47046833,0.50247725,0.51737541,0.38082187,0.39117013,0.42342094,0.40766391
NDAR_INV78NACXBB,0.44126685,0.47896938,0.56010253,0.58449513,0.60328625,0.58884523,0.46129136,0.38349262,0.374504,0.46962803,0.44230133,0.44324963,0.43651855,0.50646664,0.49204281,0.29617786,0.33211045,0.43293735,0.47519183,0.46545208,0.49637152,0.38505296,0.37224343,0.47381706,0.47962185,0.51204532,0.50729557,0.37022976,0.32039886,0.40631192,0.39053658
NDAR_INV78PUEPUH,0.49257387,0.52322249,0.60279209,0.59854019,0.5959799,0.6293332,0.53242348,0.36313063,0.3911513,0.4679257,0.46383729,0.49246962,0.48171339,0.50257098,0.51932953,0.36964181,0.39517197,0.45894766,0.51093622,0.50969981,0.5176935,0.38608543,0.38157277,0.44050862,0.43758805,0.4723675,0.50929506,0.40045125,0.4121213,0.42156838,0.42260013
NDAR_INV78R9N2X5,0.48847895,0.56625916,0.61570041,0.5994583,0.62380139,0.68218678,0.56774817,0.36739731,0.37731582,0.45119882,0.44677897,0.51716903,0.50798498,0.49892448,0.51702825,0.39183725,0.38057632,0.47154416,0.47436146,0.49645122,0.49711584,0.40008215,0.38578122,0.42768217,0.46651814,0.47499642,0.50861627,0.39099933,0.45128574,0.45752046,0.4347688
NDAR_INV78TL163B,0.48923182,0.56342246,0.61034597,0.63053264,0.62532313,0.6894194,0.53993253,0.37314213,0.37078916,0.48189348,0.47149853,0.55237508,0.54670308,0.53124272,0.53286233,0.37981049,0.3631316,0.52741088,0.53167584,0.56140464,0.53496934,0.42540405,0.40075471,0.47101551,0.47687714,0.50222422,0.51744228,0.41022163,0.41107897,0.46923609,0.44968212
NDAR_INV78ZMU14W,0.51153268,0.5318793,0.58562533,0.5798159,0.58234166,0.66155475,0.51328783,0.37592003,0.39762094,0.44549211,0.44125901,0.52881781,0.5138686,0.51988373,0.51413963,0.40994327,0.39698457,0.4861596,0.50783276,0.52231327,0.49907023,0.43486802,0.39796596,0.42442469,0.43110312,0.45144597,0.49157485,0.42058701,0.42622758,0.50320888,0.46099261
NDAR_INV792K6B34,0.48618737,0.54673764,0.61692888,0.59429035,0.61261056,0.70221894,0.5505952,0.40386706,0.4246185,0.48661633,0.48759241,0.52262372,0.52025764,0.52489865,0.52395528,0.41366763,0.43372926,0.47928743,0.52688112,0.53050573,0.5395467,0.43550189,0.4256809,0.45468086,0.47589114,0.47611869,0.51871435,0.38025502,0.43586004,0.49405601,0.48121925
NDAR_INV79ZA5TBC,0.47287764,0.548448,0.63312795,0.60730726,0.63681589,0.67787757,0.58168302,0.39007499,0.41132227,0.48293383,0.46722677,0.5300905,0.5108544,0.50620299,0.50396681,0.37392662,0.39450769,0.53108475,0.54128699,0.56550678,0.53734075,0.43236133,0.40060006,0.45816123,0.4734126,0.47402382,0.51904916,0.42363645,0.43958757,0.5124591,0.4689603
NDAR_INV7A80G68A,0.43832292,0.44606821,0.55241691,0.59930052,0.57660401,0.56596206,0.52869087,0.35189713,0.3427956,0.42606975,0.43369379,0.46128804,0.44606266,0.46511777,0.45059513,0.26363282,0.28076433,0.48370228,0.47180666,0.5094516,0.50630194,0.38009354,0.37775605,0.44918609,0.45939257,0.49185731,0.47627108,0.37084557,0.36616909,0.42156882,0.4031935
NDAR_INV7AEDEPH8,0.51768212,0.52450974,0.58950792,0.59879127,0.62260359,0.65301299,0.5461341,0.39942927,0.39847481,0.45746786,0.45264372,0.50146988,0.50563962,0.50492808,0.51976484,0.41612665,0.41823193,0.47776182,0.48004923,0.51047542,0.50161649,0.39612715,0.38545647,0.46682871,0.48489131,0.51256548,0.50811911,0.3981993,0.39683772,0.45474488,0.42586537
NDAR_INV7ATXXJUG,0.43995201,0.4828499,0.59807437,0.59399474,0.62123896,0.62795101,0.5712834,0.33893035,0.37453363,0.4538719,0.45957727,0.50843059,0.49400028,0.49654557,0.50146571,0.36074994,0.38664424,0.50190805,0.50244884,0.51099984,0.51503199,0.44643592,0.43496752,0.44224711,0.48669338,0.48976016,0.53666554,0.41979398,0.42585795,0.46177119,0.44688416
NDAR_INV7AWGW55P,0.31742613,0.44745455,0.55979479,0.60522317,0.60106104,0.64408832,0.46379822,0.38256287,0.38144097,0.46701878,0.46427889,0.48010924,0.48332687,0.50551348,0.50045876,0.34114555,0.35664549,0.44725463,0.46301873,0.49635625,0.47953145,0.38824449,0.33844105,0.44779299,0.43871476,0.48233851,0.50399116,0.38212206,0.39655286,0.45520988,0.42305139
NDAR_INV7B2CAC25,0.40506993,0.45726084,0.56320579,0.62373675,0.62845337,0.62706698,0.50693555,0.34086708,0.37893953,0.44730648,0.44211373,0.51325801,0.47345595,0.51057167,0.4724658,0.39109694,0.36059229,0.47312349,0.45745765,0.50583321,0.48292727,0.43452874,0.41034998,0.47372419,0.48339635,0.48508438,0.47890457,0.3382451,0.36695398,0.4376802,0.4055727
NDAR_INV7B9VZ5UU,0.45147539,0.47929222,0.58484193,0.60600724,0.60282518,0.64898938,0.52615842,0.37193443,0.36705489,0.45839464,0.45453489,0.49652452,0.47644292,0.50409719,0.49079673,0.34774981,0.35115486,0.48685374,0.48594396,0.51792454,0.51055006,0.43180802,0.37479879,0.46696284,0.47127813,0.50101377,0.50482708,0.39330526,0.40637984,0.46915518,0.41107359
NDAR_INV7BKAZZAM,0.51098155,0.54442037,0.58797964,0.60589535,0.59983989,0.62138132,0.52351769,0.39953851,0.4219277,0.47805527,0.46476368,0.49513476,0.48233791,0.52509688,0.49693299,0.3220356,0.35059219,0.45037316,0.49271745,0.50134569,0.51066428,0.4217664,0.3680438,0.46561389,0.46248391,0.47987715,0.50252476,0.39090111,0.41703551,0.4355489,0.41807073
NDAR_INV7CAPEPP7,0.42273578,0.46276766,0.56026299,0.55227914,0.56863452,0.58033561,0.52021258,0.33473103,0.32061836,0.46371476,0.4392921,0.45567741,0.44595862,0.47645416,0.45461604,0.32086204,0.31474708,0.46344658,0.45817652,0.48976135,0.47093954,0.36585933,0.36005271,0.42975033,0.4376545,0.439727,0.45681705,0.37838308,0.40231265,0.43037489,0.39378331
NDAR_INV7CB47GY8,0.52057692,0.52977857,0.60422552,0.5704354700000001,0.58001272,0.66901104,0.54568469,0.40519483,0.41396428,0.44072215,0.43978633,0.57435718,0.55232493,0.49890099,0.49152033,0.38051159,0.39463231,0.50088232,0.49335359,0.53321622,0.49735154,0.45585129,0.39570151,0.425769,0.44083421,0.45480911,0.48700934,0.39412208,0.41671768,0.45826326,0.44310645
NDAR_INV7CC21C8B,0.40202848,0.48512492,0.56689794,0.60826657,0.6040149,0.60206241,0.52167246,0.34222669,0.35461916,0.44469425,0.44802365,0.46568023,0.46743643,0.39498129,0.4343949,0.30142951,0.33128289,0.44043224,0.48166877,0.49078678,0.51297974,0.38800666,0.38397607,0.46186404,0.47774161,0.49036353,0.51645356,0.33820132,0.39516853,0.42310558,0.4130735
NDAR_INV7CN47GEF,0.41660797,0.447537,0.57627123,0.60656323,0.61907904,0.62501453,0.50081717,0.37291408,0.37969733,0.49370983,0.48715717,0.49631591,0.48721563,0.50618453,0.50787222,0.35906836,0.37466603,0.48816804,0.48912085,0.51194325,0.49267276,0.41542973,0.39566323,0.48463282,0.49765364,0.5143518,0.53117217,0.41178407,0.40886513,0.45560537,0.43858355
NDAR_INV7DG2NPET,0.51863387,0.52866008,0.62988681,0.58956998,0.58562174,0.70011005,0.60941276,0.41394777,0.39255101,0.48394543,0.47495287,0.51635595,0.48967783,0.48066084,0.4910944,0.37045722,0.38770222,0.48974186,0.51687448,0.53422901,0.52380673,0.45671714,0.40051762,0.45711572,0.4440229,0.47049935,0.46635941,0.41247027,0.42395632,0.50073575,0.4667854
NDAR_INV7DU2R3J4,0.45317717,0.50400108,0.59668628,0.63183556,0.63134796,0.63311429,0.57155123,0.38827342,0.40176567,0.4699764,0.481846,0.51098845,0.51634012,0.50406456,0.50841492,0.3921714,0.4100577,0.48498037,0.48956179,0.51232982,0.50223569,0.42535967,0.39463891,0.45169219,0.47701271,0.51298092,0.53826298,0.42705258,0.4385438,0.46549719,0.46622984
NDAR_INV7DUJG7N2,0.50601415,0.52448115,0.61631768,0.60601123,0.58691588,0.69463516,0.55566348,0.37328662,0.38335885,0.48436431,0.48409613,0.52977823,0.51758441,0.51227227,0.50255546,0.36820119,0.40466329,0.49187591,0.48990152,0.52877808,0.50463624,0.42670906,0.41198719,0.42277201,0.43105458,0.46404988,0.45800488,0.4298764,0.4450758,0.46740593,0.45013508
NDAR_INV7E13LZN6,0.494596,0.51480773,0.58505944,0.58483851,0.5949352,0.65262215,0.52820142,0.38737797,0.3860288,0.47155215,0.47438152,0.49512063,0.48527289,0.50108884,0.46757295,0.35153752,0.36691738,0.48653537,0.49632002,0.53714943,0.51577763,0.43458909,0.37811254,0.46703531,0.48070249,0.47428722,0.47596884,0.39975877,0.41366283,0.50620837,0.43934024
NDAR_INV7EUD7HVK,0.50722255,0.5441268,0.5981194,0.63251638,0.61562526,0.65893792,0.55526211,0.42162986,0.4004148,0.46608142,0.45072943,0.55076565,0.53191972,0.5466596,0.53351693,0.42471825,0.41353608,0.51771906,0.51773999,0.54850706,0.52197618,0.4113602,0.36937027,0.46937572,0.44978515,0.50423376,0.5121327,0.39126943,0.40461428,0.49407822,0.45921012
NDAR_INV7EZLY570,0.52370573,0.51621977,0.61352498,0.62253923,0.616801,0.64822047,0.58621905,0.38191779,0.41249249,0.47484165,0.46864391,0.5236387,0.49338738,0.53486307,0.52394616,0.40573728,0.40698079,0.52907864,0.54090359,0.55962059,0.54971771,0.40951056,0.39563165,0.46919346,0.46780515,0.49536232,0.50724034,0.42285854,0.43938272,0.47985114,0.44666077
NDAR_INV7F064NWY,0.48139866,0.49899943,0.55862964,0.56085219,0.54458728,0.62716061,0.52565275,0.37643907,0.38256214,0.45562428,0.45463866,0.47928752,0.47203324,0.49704623,0.45266133,0.33583874,0.30474048,0.47687622,0.47313831,0.49682867,0.47962811,0.38146754,0.3609887,0.41295188,0.41021976,0.44305156,0.44900185,0.40302771,0.41881706,0.41856344,0.40553712
NDAR_INV7FC40YZ3,0.44200066,0.45429764,0.54587821,0.61065501,0.61337324,0.59140412,0.46181516,0.39536719,0.3934391,0.4312658,0.41312996,0.47287239,0.4546804,0.51289812,0.47822267,0.39996625,0.38727505,0.45874678,0.49324982,0.51872764,0.5135542,0.38849104,0.36303533,0.48566466,0.49062455,0.51365756,0.5103726,0.36772352,0.36190852,0.42035526,0.40808966
NDAR_INV7FG8NTPP,0.48871289,0.55395273,0.60204623,0.61472833,0.63410704,0.6457763,0.54356253,0.41501983,0.3983799,0.45726815,0.46672708,0.57508467,0.54211471,0.54281757,0.51372945,0.33187277,0.40214559,0.52009918,0.50444626,0.53591964,0.52791625,0.4534387,0.4032012,0.44774601,0.45712456,0.49697227,0.50771755,0.37569856,0.42983063,0.49148517,0.47108498
NDAR_INV7FTHG8XU,0.37147221,0.39847185,0.52890076,0.5511405,0.53610064,0.55524808,0.47160434,0.2875549,0.3202353,0.45302218,0.40454197,0.457683,0.42095908,0.46770034,0.46659726,0.23037326,0.26104741,0.43087151,0.43435195,0.48217124,0.44473446,0.36747953,0.32775217,0.44766765,0.44075988,0.46473751,0.5036137,0.32877488,0.35567514,0.35917764,0.35496745
